,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,1
Timestamp,
1737507500000,0.0
1737507505000,0.0
1737507510000,0.0
1737507515000,0.0
1737507520000,0.0
1737507525000,105.0
1737507530000,288.0
1737507535000,387.0
1737507540000,488.0
1737507545000,581.0
1737507550000,603.0
1737507555000,639.0
1737507560000,772.0
1737507565000,843.0
1737507570000,927.0
1737507575000,1000.0
1737507580000,1000.0
1737507585000,1000.0
1737507590000,1000.0
1737507595000,1000.0
1737507600000,1000.0
1737507605000,1000.0
1737507610000,1000.0
1737507615000,1000.0
1737507620000,1000.0
1737507625000,1000.0
1737507630000,1000.0
1737507635000,1000.0
1737507640000,1000.0
1737507645000,1000.0
1737507650000,1000.0
1737507655000,1000.0
1737507660000,1000.0
1737507665000,1000.0
1737507670000,1000.0
1737507675000,1000.0
1737507680000,1000.0
1737507685000,1000.0
1737507690000,1000.0
1737507695000,1000.0
1737507700000,1000.0
1737507705000,1000.0
1737507710000,1000.0
1737507715000,1000.0
1737507720000,1000.0
1737507725000,1000.0
1737507730000,1000.0
1737507735000,1000.0
1737507740000,
