,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737492325000,-9.223372036854775e+18
1737492330000,-9.223372036854775e+18
1737492335000,-9.223372036854775e+18
1737492340000,-9.223372036854775e+18
1737492345000,-9.223372036854775e+18
1737492350000,-9.223372036854775e+18
1737492355000,-9.223372036854775e+18
1737492360000,-9.223372036854775e+18
1737492365000,-9.223372036854775e+18
1737492370000,-9.223372036854775e+18
1737492375000,-9.223372036854775e+18
1737492380000,-9.223372036854775e+18
1737492385000,-9.223372036854775e+18
1737492390000,-9.223372036854775e+18
1737492395000,-9.223372036854775e+18
1737492400000,-9.223372036854775e+18
1737492405000,-9.223372036854775e+18
1737492410000,-9.223372036854775e+18
1737492415000,-9.223372036854775e+18
1737492420000,-9.223372036854775e+18
1737492425000,-9.223372036854775e+18
1737492430000,-9.223372036854775e+18
1737492435000,-9.223372036854775e+18
1737492440000,-9.223372036854775e+18
1737492445000,-9.223372036854775e+18
1737492450000,-9.223372036854775e+18
1737492455000,-9.223372036854775e+18
1737492460000,-9.223372036854775e+18
1737492465000,-9.223372036854775e+18
1737492470000,-9.223372036854775e+18
1737492475000,-9.223372036854775e+18
1737492480000,-9.223372036854775e+18
1737492485000,-9.223372036854775e+18
1737492490000,-9.223372036854775e+18
1737492495000,-9.223372036854775e+18
1737492500000,-9.223372036854775e+18
1737492505000,-9.223372036854775e+18
1737492510000,-9.223372036854775e+18
1737492515000,-9.223372036854775e+18
1737492520000,-9.223372036854775e+18
1737492525000,-9.223372036854775e+18
1737492530000,-9.223372036854775e+18
1737492535000,-9.223372036854775e+18
1737492540000,-9.223372036854775e+18
1737492545000,-9.223372036854775e+18
1737492550000,-9.223372036854775e+18
1737492555000,-9.223372036854775e+18
1737492560000,-9.223372036854775e+18
1737492565000,-9.223372036854775e+18
1737492570000,
