,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,2
Timestamp,
1737197475000,0.0
1737197480000,141.0
1737197485000,294.0
1737197490000,308.0
1737197495000,494.0
1737197500000,551.0
1737197505000,709.0
1737197510000,718.0
1737197515000,750.0
1737197520000,778.0
1737197525000,972.0
1737197530000,952.0
1737197535000,956.0
1737197540000,1000.0
1737197545000,1000.0
1737197550000,1000.0
1737197555000,1000.0
1737197560000,1000.0
1737197565000,1000.0
1737197570000,1000.0
1737197575000,1000.0
1737197580000,1000.0
1737197585000,1000.0
1737197590000,1000.0
1737197595000,1000.0
1737197600000,1000.0
1737197605000,1000.0
1737197610000,1000.0
1737197615000,1000.0
1737197620000,1000.0
1737197625000,1000.0
1737197630000,1000.0
1737197635000,1000.0
1737197640000,1000.0
1737197645000,1000.0
1737197650000,1000.0
1737197655000,1000.0
1737197660000,1000.0
1737197665000,1000.0
1737197670000,1000.0
1737197675000,1000.0
1737197680000,1000.0
1737197685000,1000.0
1737197690000,1000.0
1737197695000,1000.0
1737197700000,1000.0
1737197705000,1000.0
1737197710000,1000.0
1737197715000,
