,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,1
Timestamp,
1737230250000,0.0
1737230255000,0.0
1737230260000,0.0
1737230265000,0.0
1737230270000,59.0
1737230275000,208.0
1737230280000,312.0
1737230285000,425.0
1737230290000,532.0
1737230295000,584.0
1737230300000,738.0
1737230305000,761.0
1737230310000,781.0
1737230315000,1000.0
1737230320000,1000.0
1737230325000,1000.0
1737230330000,1000.0
1737230335000,1000.0
1737230340000,1000.0
1737230345000,1000.0
1737230350000,1000.0
1737230355000,1000.0
1737230360000,1000.0
1737230365000,1000.0
1737230370000,1000.0
1737230375000,1000.0
1737230380000,1000.0
1737230385000,1000.0
1737230390000,1000.0
1737230395000,1000.0
1737230400000,1000.0
1737230405000,1000.0
1737230410000,1000.0
1737230415000,1000.0
1737230420000,1000.0
1737230425000,1000.0
1737230430000,1000.0
1737230435000,1000.0
1737230440000,1000.0
1737230445000,1000.0
1737230450000,1000.0
1737230455000,1000.0
1737230460000,1000.0
1737230465000,1000.0
1737230470000,1000.0
1737230475000,1000.0
1737230480000,1000.0
1737230485000,1000.0
1737230490000,
