,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,2
Timestamp,
1737521355000,0.0
1737521360000,0.0
1737521365000,0.0
1737521370000,0.0
1737521375000,0.0
1737521380000,0.0
1737521385000,0.0
1737521390000,135.0
1737521395000,255.0
1737521400000,446.0
1737521405000,507.0
1737521410000,701.0
1737521415000,722.0
1737521420000,745.0
1737521425000,954.0
1737521430000,1000.0
1737521435000,1000.0
1737521440000,1000.0
1737521445000,1000.0
1737521450000,1000.0
1737521455000,1000.0
1737521460000,1000.0
1737521465000,1000.0
1737521470000,1000.0
1737521475000,1000.0
1737521480000,1000.0
1737521485000,1000.0
1737521490000,1000.0
1737521495000,1000.0
1737521500000,1000.0
1737521505000,1000.0
1737521510000,1000.0
1737521515000,1000.0
1737521520000,1000.0
1737521525000,1000.0
1737521530000,1000.0
1737521535000,1000.0
1737521540000,1000.0
1737521545000,1000.0
1737521550000,1000.0
1737521555000,1000.0
1737521560000,1000.0
1737521565000,1000.0
1737521570000,1000.0
1737521575000,1000.0
1737521580000,1000.0
1737521585000,1000.0
1737521590000,1000.0
1737521595000,
