,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,1
Timestamp,
1737489330000,0.0
1737489335000,0.0
1737489340000,0.0
1737489345000,0.0
1737489350000,0.0
1737489355000,0.0
1737489360000,17.0
1737489365000,101.0
1737489370000,245.0
1737489375000,336.0
1737489380000,387.0
1737489385000,415.0
1737489390000,480.0
1737489395000,534.0
1737489400000,594.0
1737489405000,697.0
1737489410000,767.0
1737489415000,851.0
1737489420000,1000.0
1737489425000,1000.0
1737489430000,1000.0
1737489435000,1000.0
1737489440000,1000.0
1737489445000,1000.0
1737489450000,1000.0
1737489455000,1000.0
1737489460000,1000.0
1737489465000,1000.0
1737489470000,1000.0
1737489475000,1000.0
1737489480000,1000.0
1737489485000,1000.0
1737489490000,1000.0
1737489495000,1000.0
1737489500000,1000.0
1737489505000,1000.0
1737489510000,1000.0
1737489515000,992.0
1737489520000,1000.0
1737489525000,1000.0
1737489530000,1000.0
1737489535000,1000.0
1737489540000,1000.0
1737489545000,1000.0
1737489550000,1000.0
1737489555000,1000.0
1737489560000,1000.0
1737489565000,1000.0
1737489570000,1000.0
1737489575000,
