,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,1
Timestamp,
1737523005000,0.0
1737523010000,0.0
1737523015000,0.0
1737523020000,0.0
1737523025000,0.0
1737523030000,0.0
1737523035000,0.0
1737523040000,86.0
1737523045000,217.0
1737523050000,416.0
1737523055000,465.0
1737523060000,524.0
1737523065000,594.0
1737523070000,621.0
1737523075000,773.0
1737523080000,833.0
1737523085000,916.0
1737523090000,1000.0
1737523095000,1000.0
1737523100000,1000.0
1737523105000,1000.0
1737523110000,1000.0
1737523115000,1000.0
1737523120000,1000.0
1737523125000,1000.0
1737523130000,1000.0
1737523135000,1000.0
1737523140000,1000.0
1737523145000,1000.0
1737523150000,1000.0
1737523155000,1000.0
1737523160000,1000.0
1737523165000,1000.0
1737523170000,1000.0
1737523175000,1000.0
1737523180000,1000.0
1737523185000,1000.0
1737523190000,1000.0
1737523195000,1000.0
1737523200000,1000.0
1737523205000,1000.0
1737523210000,1000.0
1737523215000,1000.0
1737523220000,1000.0
1737523225000,1000.0
1737523230000,1000.0
1737523235000,1000.0
1737523240000,1000.0
1737523245000,
