,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,1
Timestamp,
1737232520000,0.0
1737232525000,0.0
1737232530000,0.0
1737232535000,0.0
1737232540000,63.0
1737232545000,259.0
1737232550000,424.0
1737232555000,515.0
1737232560000,576.0
1737232565000,818.0
1737232570000,837.0
1737232575000,851.0
1737232580000,1000.0
1737232585000,1000.0
1737232590000,1000.0
1737232595000,1000.0
1737232600000,1000.0
1737232605000,1000.0
1737232610000,1000.0
1737232615000,1000.0
1737232620000,1000.0
1737232625000,1000.0
1737232630000,1000.0
1737232635000,1000.0
1737232640000,1000.0
1737232645000,1000.0
1737232650000,1000.0
1737232655000,1000.0
1737232660000,1000.0
1737232665000,1000.0
1737232670000,1000.0
1737232675000,1000.0
1737232680000,1000.0
1737232685000,1000.0
1737232690000,1000.0
1737232695000,1000.0
1737232700000,1000.0
1737232705000,1000.0
1737232710000,1000.0
1737232715000,1000.0
1737232720000,1000.0
1737232725000,1000.0
1737232730000,1000.0
1737232735000,1000.0
1737232740000,1000.0
1737232745000,1000.0
1737232750000,1000.0
1737232755000,1000.0
1737232760000,
