,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737484730000,-9.223372036854775e+18
1737484735000,-9.223372036854775e+18
1737484740000,-9.223372036854775e+18
1737484745000,-9.223372036854775e+18
1737484750000,-9.223372036854775e+18
1737484755000,-9.223372036854775e+18
1737484760000,-9.223372036854775e+18
1737484765000,-9.223372036854775e+18
1737484770000,-9.223372036854775e+18
1737484775000,-9.223372036854775e+18
1737484780000,-9.223372036854775e+18
1737484785000,-9.223372036854775e+18
1737484790000,-9.223372036854775e+18
1737484795000,-9.223372036854775e+18
1737484800000,-9.223372036854775e+18
1737484805000,-9.223372036854775e+18
1737484810000,-9.223372036854775e+18
1737484815000,-9.223372036854775e+18
1737484820000,-9.223372036854775e+18
1737484825000,-9.223372036854775e+18
1737484830000,-9.223372036854775e+18
1737484835000,-9.223372036854775e+18
1737484840000,-9.223372036854775e+18
1737484845000,-9.223372036854775e+18
1737484850000,-9.223372036854775e+18
1737484855000,-9.223372036854775e+18
1737484860000,-9.223372036854775e+18
1737484865000,
1737484885000,-9.223372036854775e+18
1737484890000,-9.223372036854775e+18
1737484895000,-9.223372036854775e+18
1737484900000,-9.223372036854775e+18
1737484905000,-9.223372036854775e+18
1737484910000,-9.223372036854775e+18
1737484915000,-9.223372036854775e+18
1737484920000,
1737484945000,-9.223372036854775e+18
1737484950000,-9.223372036854775e+18
1737484955000,-9.223372036854775e+18
1737484960000,-9.223372036854775e+18
1737484965000,-9.223372036854775e+18
1737484970000,
