,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,2
Timestamp,
1737216935000,0.0
1737216940000,0.0
1737216945000,31.0
1737216950000,21.0
1737216955000,145.0
1737216960000,296.0
1737216965000,477.0
1737216970000,525.0
1737216975000,584.0
1737216980000,630.0
1737216985000,899.0
1737216990000,904.0
1737216995000,912.0
1737217000000,1000.0
1737217005000,1000.0
1737217010000,1000.0
1737217015000,1000.0
1737217020000,1000.0
1737217025000,1000.0
1737217030000,1000.0
1737217035000,1000.0
1737217040000,1000.0
1737217045000,1000.0
1737217050000,1000.0
1737217055000,1000.0
1737217060000,1000.0
1737217065000,1000.0
1737217070000,1000.0
1737217075000,1000.0
1737217080000,1000.0
1737217085000,1000.0
1737217090000,1000.0
1737217095000,1000.0
1737217100000,1000.0
1737217105000,1000.0
1737217110000,1000.0
1737217115000,1000.0
1737217120000,1000.0
1737217125000,1000.0
1737217130000,1000.0
1737217135000,1000.0
1737217140000,1000.0
1737217145000,1000.0
1737217150000,1000.0
1737217155000,1000.0
1737217160000,1000.0
1737217165000,1000.0
1737217170000,1000.0
1737217175000,1000.0
1737217180000,
