,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737497265000,-9.223372036854775e+18
1737497270000,-9.223372036854775e+18
1737497275000,-9.223372036854775e+18
1737497280000,-9.223372036854775e+18
1737497285000,-9.223372036854775e+18
1737497290000,-9.223372036854775e+18
1737497295000,-9.223372036854775e+18
1737497300000,-9.223372036854775e+18
1737497305000,-9.223372036854775e+18
1737497310000,-9.223372036854775e+18
1737497315000,-9.223372036854775e+18
1737497320000,-9.223372036854775e+18
1737497325000,-9.223372036854775e+18
1737497330000,-9.223372036854775e+18
1737497335000,-9.223372036854775e+18
1737497340000,-9.223372036854775e+18
1737497345000,-9.223372036854775e+18
1737497350000,-9.223372036854775e+18
1737497355000,-9.223372036854775e+18
1737497360000,-9.223372036854775e+18
1737497365000,-9.223372036854775e+18
1737497370000,-9.223372036854775e+18
1737497375000,-9.223372036854775e+18
1737497380000,-9.223372036854775e+18
1737497385000,-9.223372036854775e+18
1737497390000,-9.223372036854775e+18
1737497395000,-9.223372036854775e+18
1737497400000,-9.223372036854775e+18
1737497405000,-9.223372036854775e+18
1737497410000,-9.223372036854775e+18
1737497415000,-9.223372036854775e+18
1737497420000,-9.223372036854775e+18
1737497425000,-9.223372036854775e+18
1737497430000,-9.223372036854775e+18
1737497435000,-9.223372036854775e+18
1737497440000,-9.223372036854775e+18
1737497445000,-9.223372036854775e+18
1737497450000,-9.223372036854775e+18
1737497455000,-9.223372036854775e+18
1737497460000,-9.223372036854775e+18
1737497465000,-9.223372036854775e+18
1737497470000,-9.223372036854775e+18
1737497475000,-9.223372036854775e+18
1737497480000,-9.223372036854775e+18
1737497485000,-9.223372036854775e+18
1737497490000,-9.223372036854775e+18
1737497495000,-9.223372036854775e+18
1737497500000,-9.223372036854775e+18
1737497505000,
