,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,2
Timestamp,
1737200070000,0.0
1737200075000,0.0
1737200080000,100.0
1737200085000,211.0
1737200090000,141.0
1737200095000,245.0
1737200100000,506.0
1737200105000,599.0
1737200110000,661.0
1737200115000,697.0
1737200120000,720.0
1737200125000,739.0
1737200130000,774.0
1737200135000,803.0
1737200140000,873.0
1737200145000,929.0
1737200150000,1000.0
1737200155000,1000.0
1737200160000,1000.0
1737200165000,1000.0
1737200170000,1000.0
1737200175000,1000.0
1737200180000,1000.0
1737200185000,1000.0
1737200190000,1000.0
1737200195000,1000.0
1737200200000,1000.0
1737200205000,1000.0
1737200210000,1000.0
1737200215000,1000.0
1737200220000,1000.0
1737200225000,1000.0
1737200230000,1000.0
1737200235000,1000.0
1737200240000,977.0
1737200245000,985.0
1737200250000,974.0
1737200255000,1000.0
1737200260000,1000.0
1737200265000,1000.0
1737200270000,1000.0
1737200275000,1000.0
1737200280000,1000.0
1737200285000,1000.0
1737200290000,1000.0
1737200295000,1000.0
1737200300000,1000.0
1737200305000,1000.0
1737200310000,1000.0
1737200315000,
