Timestamp,flink_jobmanager_job_lastCheckpointDuration
0,-1.0
5,-1.0
10,1185.0
15,1170.0
20,1296.0
25,2871.0
30,2461.0
35,2805.0
40,2663.0
45,2694.0
50,2463.0
55,2115.0
60,2063.0
65,1059.0
70,2558.0
75,877.0
80,2059.0
85,1259.0
90,2759.0
95,1197.0
100,1165.0
105,1969.0
110,1292.0
115,2026.0
120,2037.0
125,1291.0
130,1886.0
135,2459.0
140,664.0
145,1860.0
150,1060.0
155,1159.0
160,1727.0
165,2805.0
170,1120.0
175,870.0
180,1659.0
185,1582.0
190,978.0
195,1982.0
200,1597.0
205,1765.0
210,1093.0
215,2166.0
220,1872.0
225,1474.0
230,1689.0
235,2544.0
240,1996.0
245,1164.0
250,2163.0
255,
275,-1.0
280,-1.0
285,2958.0
290,1255.0
295,1407.0
300,1283.0
305,1883.0
310,1190.0
315,1155.0
320,1657.0
325,1202.0
330,1919.0
335,1478.0
340,1663.0
345,1754.0
350,787.0
355,1101.0
360,1980.0
365,1610.0
370,2346.0
375,988.0
380,678.0
385,1670.0
390,1455.0
395,1087.0
400,1581.0
405,1451.0
410,1395.0
415,1353.0
420,1674.0
425,1560.0
430,1363.0
435,1504.0
440,1686.0
445,1152.0
450,980.0
455,1452.0
460,1561.0
465,1381.0
470,1567.0
475,700.0
480,1491.0
485,1689.0
490,1653.0
495,1301.0
500,1708.0
505,1706.0
510,1165.0
515,1390.0
520,1952.0
525,1482.0
530,1378.0
535,
555,-1.0
560,-1.0
565,-1.0
570,522.0
575,857.0
580,1593.0
585,1040.0
590,1439.0
595,1237.0
600,938.0
605,1541.0
610,1943.0
615,657.0
620,1357.0
625,1744.0
630,776.0
635,1363.0
640,1680.0
645,2137.0
650,1979.0
655,1644.0
660,938.0
665,1536.0
670,1136.0
675,1679.0
680,1249.0
685,1287.0
690,2038.0
695,1350.0
700,1370.0
705,1703.0
710,1338.0
715,1572.0
720,1583.0
725,1139.0
730,985.0
735,1242.0
740,967.0
745,1340.0
750,1361.0
755,2143.0
760,1444.0
765,1365.0
770,1857.0
775,1039.0
780,2044.0
785,1571.0
790,940.0
795,1261.0
800,1131.0
805,1438.0
810,1584.0
815,
840,-1.0
845,-1.0
850,913.0
855,2896.0
860,793.0
865,1094.0
870,1213.0
875,1391.0
880,995.0
885,1316.0
890,1603.0
895,1435.0
900,1289.0
905,1619.0
910,1028.0
915,1389.0
920,1519.0
925,890.0
930,1112.0
935,1788.0
940,735.0
945,1338.0
950,892.0
955,1390.0
960,709.0
965,691.0
970,1212.0
975,931.0
980,1207.0
985,1689.0
990,889.0
995,990.0
1000,1588.0
1005,702.0
1010,1211.0
1015,1294.0
1020,921.0
1025,987.0
1030,1219.0
1035,1360.0
1040,929.0
1045,1303.0
1050,1290.0
1055,995.0
1060,1390.0
1065,1081.0
1070,989.0
1075,1119.0
1080,1490.0
1085,1696.0
1090,
