,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,1
Timestamp,
1737221480000,0.0
1737221485000,0.0
1737221490000,0.0
1737221495000,0.0
1737221500000,77.0
1737221505000,244.0
1737221510000,350.0
1737221515000,465.0
1737221520000,576.0
1737221525000,623.0
1737221530000,770.0
1737221535000,775.0
1737221540000,794.0
1737221545000,997.0
1737221550000,1000.0
1737221555000,1000.0
1737221560000,1000.0
1737221565000,1000.0
1737221570000,1000.0
1737221575000,1000.0
1737221580000,1000.0
1737221585000,1000.0
1737221590000,1000.0
1737221595000,1000.0
1737221600000,1000.0
1737221605000,1000.0
1737221610000,1000.0
1737221615000,1000.0
1737221620000,1000.0
1737221625000,1000.0
1737221630000,1000.0
1737221635000,1000.0
1737221640000,1000.0
1737221645000,1000.0
1737221650000,1000.0
1737221655000,1000.0
1737221660000,1000.0
1737221665000,1000.0
1737221670000,1000.0
1737221675000,1000.0
1737221680000,1000.0
1737221685000,1000.0
1737221690000,1000.0
1737221695000,1000.0
1737221700000,1000.0
1737221705000,1000.0
1737221710000,1000.0
1737221715000,1000.0
1737221720000,1000.0
1737221725000,
