,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,1
Timestamp,
1737487690000,0.0
1737487695000,0.0
1737487700000,0.0
1737487705000,0.0
1737487710000,0.0
1737487715000,75.0
1737487720000,206.0
1737487725000,339.0
1737487730000,395.0
1737487735000,458.0
1737487740000,504.0
1737487745000,528.0
1737487750000,558.0
1737487755000,630.0
1737487760000,703.0
1737487765000,810.0
1737487770000,880.0
1737487775000,932.0
1737487780000,1000.0
1737487785000,1000.0
1737487790000,1000.0
1737487795000,1000.0
1737487800000,1000.0
1737487805000,1000.0
1737487810000,1000.0
1737487815000,1000.0
1737487820000,1000.0
1737487825000,1000.0
1737487830000,1000.0
1737487835000,1000.0
1737487840000,1000.0
1737487845000,1000.0
1737487850000,1000.0
1737487855000,1000.0
1737487860000,1000.0
1737487865000,1000.0
1737487870000,938.0
1737487875000,949.0
1737487880000,1000.0
1737487885000,1000.0
1737487890000,1000.0
1737487895000,1000.0
1737487900000,1000.0
1737487905000,1000.0
1737487910000,1000.0
1737487915000,1000.0
1737487920000,1000.0
1737487925000,1000.0
1737487930000,
