,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,1
Timestamp,
1737500225000,0.0
1737500230000,0.0
1737500235000,0.0
1737500240000,0.0
1737500245000,0.0
1737500250000,0.0
1737500255000,54.0
1737500260000,208.0
1737500265000,283.0
1737500270000,404.0
1737500275000,452.0
1737500280000,502.0
1737500285000,666.0
1737500290000,736.0
1737500295000,820.0
1737500300000,903.0
1737500305000,1000.0
1737500310000,1000.0
1737500315000,1000.0
1737500320000,1000.0
1737500325000,1000.0
1737500330000,1000.0
1737500335000,1000.0
1737500340000,1000.0
1737500345000,1000.0
1737500350000,1000.0
1737500355000,1000.0
1737500360000,1000.0
1737500365000,1000.0
1737500370000,1000.0
1737500375000,1000.0
1737500380000,1000.0
1737500385000,1000.0
1737500390000,1000.0
1737500395000,1000.0
1737500400000,1000.0
1737500405000,1000.0
1737500410000,1000.0
1737500415000,1000.0
1737500420000,1000.0
1737500425000,1000.0
1737500430000,1000.0
1737500435000,1000.0
1737500440000,1000.0
1737500445000,1000.0
1737500450000,1000.0
1737500455000,1000.0
1737500460000,1000.0
1737500465000,
