Timestamp,flink_jobmanager_job_lastCheckpointSize
1708176511,-1.0
1708176516,-1.0
1708176521,-1.0
1708176526,13790653.0
1708176531,13790653.0
1708176536,13790653.0
1708176541,13790653.0
1708176546,13790653.0
1708176551,13790653.0
1708176556,13790653.0
1708176561,13790653.0
1708176566,13790653.0
1708176571,13790653.0
1708176576,13790653.0
1708176581,46949198.0
1708176586,46949198.0
1708176591,46949198.0
1708176596,46949198.0
1708176601,46949198.0
1708176606,46949198.0
1708176611,46949198.0
1708176616,46949198.0
1708176621,46949198.0
1708176626,46949198.0
1708176631,46949198.0
1708176636,46949198.0
1708176641,42776997.0
1708176646,42776997.0
1708176651,42776997.0
1708176656,42776997.0
1708176661,42776997.0
1708176666,42776997.0
1708176671,42776997.0
1708176676,42776997.0
1708176681,42776997.0
1708176686,42776997.0
1708176691,42776997.0
1708176696,42776997.0
1708176701,48269585.0
1708176706,48269585.0
1708176711,48269585.0
1708176716,48269585.0
1708176721,48269585.0
1708176726,48269585.0
1708176731,48269585.0
1708176736,48269585.0
1708176741,48269585.0
1708176746,48269585.0
1708176751,48269585.0
1708176756,48269585.0
1708176761,47040838.0
1708176766,47040838.0
1708176771,47040838.0
1708176776,47040838.0
1708176781,47040838.0
1708176786,47040838.0
1708176791,47040838.0
1708176796,47040838.0
1708176801,47040838.0
1708176806,47040838.0
1708176811,47040838.0
1708176816,47040838.0
1708176821,58041512.0
1708176826,58041512.0
1708176831,58041512.0
1708176836,58041512.0
1708176841,58041512.0
1708176846,58041512.0
1708176851,58041512.0
1708176856,58041512.0
1708176861,58041512.0
1708176866,58041512.0
1708176871,58041512.0
1708176876,58041512.0
1708176881,92255219.0
1708176886,92255219.0
1708176891,92255219.0
1708176896,92255219.0
1708175606,-1.0
1708175611,-1.0
1708175616,-1.0
1708175621,-1.0
1708175626,-1.0
1708175631,-1.0
1708175636,-1.0
1708175641,-1.0
1708175646,-1.0
1708175651,-1.0
1708175656,-1.0
1708175661,-1.0
1708175666,-1.0
1708175671,65485357.0
1708175676,65485357.0
1708175681,65485357.0
1708175686,65485357.0
1708175691,65485357.0
1708175696,65485357.0
1708175701,65485357.0
1708175706,65485357.0
1708175711,65485357.0
1708175716,65485357.0
1708175721,65485357.0
1708175726,65485357.0
1708175731,41871905.0
1708175736,41871905.0
1708175741,41871905.0
1708175746,41871905.0
1708175751,41871905.0
1708175756,41871905.0
1708175761,41871905.0
1708175766,41871905.0
1708175771,41871905.0
1708175776,41871905.0
1708175781,41871905.0
1708175786,41871905.0
1708175791,49426791.0
1708175796,49426791.0
1708175801,49426791.0
1708175806,49426791.0
1708175811,49426791.0
1708175816,49426791.0
1708175821,49426791.0
1708175826,49426791.0
1708175831,49426791.0
1708175836,49426791.0
1708175841,49426791.0
1708175846,49426791.0
1708175851,55575246.0
1708175856,55575246.0
1708175861,55575246.0
1708175866,55575246.0
1708175871,55575246.0
1708175876,55575246.0
1708175881,55575246.0
1708175886,55575246.0
1708175891,55575246.0
1708175896,55575246.0
1708175901,55575246.0
1708175906,55575246.0
1708175911,67034819.0
1708175916,67034819.0
1708175921,67034819.0
1708175926,67034819.0
1708175931,67034819.0
1708175936,67034819.0
1708175941,67034819.0
1708175946,67034819.0
1708175951,67034819.0
1708175956,67034819.0
1708175961,67034819.0
1708175966,67034819.0
1708175971,47368845.0
1708175976,47368845.0
1708175981,47368845.0
1708175986,47368845.0
1708175991,47368845.0
1708175996,47368845.0
1708176001,47368845.0
1708176006,47368845.0
1708176011,
1708176056,-1.0
1708176061,-1.0
1708176066,-1.0
1708176071,-1.0
1708176076,-1.0
1708176081,-1.0
1708176086,-1.0
1708176091,-1.0
1708176096,-1.0
1708176101,-1.0
1708176106,-1.0
1708176111,63215798.0
1708176116,63215798.0
1708176121,63215798.0
1708176126,63215798.0
1708176131,63215798.0
1708176136,63215798.0
1708176141,63215798.0
1708176146,63215798.0
1708176151,63215798.0
1708176156,63215798.0
1708176161,63215798.0
1708176166,80642564.0
1708176171,80642564.0
1708176176,80642564.0
1708176181,80642564.0
1708176186,80642564.0
1708176191,80642564.0
1708176196,80642564.0
1708176201,80642564.0
1708176206,80642564.0
1708176211,80642564.0
1708176216,80642564.0
1708176221,80642564.0
1708176226,107732568.0
1708176231,107732568.0
1708176236,107732568.0
1708176241,107732568.0
1708176246,107732568.0
1708176251,107732568.0
1708176256,107732568.0
1708176261,107732568.0
1708176266,107732568.0
1708176271,107732568.0
1708176276,107732568.0
1708176281,107732568.0
1708176286,99087228.0
1708176291,99087228.0
1708176296,99087228.0
1708176301,99087228.0
1708176306,99087228.0
1708176311,99087228.0
1708176316,99087228.0
1708176321,99087228.0
1708176326,99087228.0
1708176331,99087228.0
1708176336,99087228.0
1708176341,99087228.0
1708176346,99087228.0
1708176351,83774810.0
1708176356,83774810.0
1708176361,83774810.0
1708176366,83774810.0
1708176371,83774810.0
1708176376,83774810.0
1708176381,83774810.0
1708176386,83774810.0
1708176391,83774810.0
1708176396,83774810.0
1708176401,83774810.0
1708176406,38170739.0
1708176411,38170739.0
1708176416,38170739.0
1708176421,38170739.0
1708176426,38170739.0
1708176431,38170739.0
1708176436,38170739.0
1708176441,38170739.0
1708176446,38170739.0
1708176451,38170739.0
1708176456,
1708175151,-1.0
1708175156,-1.0
1708175161,22464.0
1708175166,22464.0
1708175171,22464.0
1708175176,22464.0
1708175181,22464.0
1708175186,22464.0
1708175191,22464.0
1708175196,22464.0
1708175201,22464.0
1708175206,22464.0
1708175211,22464.0
1708175216,22464.0
1708175221,22464.0
1708175226,20601578.0
1708175231,20601578.0
1708175236,20601578.0
1708175241,20601578.0
1708175246,20601578.0
1708175251,20601578.0
1708175256,20601578.0
1708175261,20601578.0
1708175266,20601578.0
1708175271,20601578.0
1708175276,20601578.0
1708175281,33637889.0
1708175286,33637889.0
1708175291,33637889.0
1708175296,33637889.0
1708175301,33637889.0
1708175306,33637889.0
1708175311,33637889.0
1708175316,33637889.0
1708175321,33637889.0
1708175326,33637889.0
1708175331,33637889.0
1708175336,33637889.0
1708175341,48724276.0
1708175346,48724276.0
1708175351,48724276.0
1708175356,48724276.0
1708175361,48724276.0
1708175366,48724276.0
1708175371,48724276.0
1708175376,48724276.0
1708175381,48724276.0
1708175386,48724276.0
1708175391,48724276.0
1708175396,48724276.0
1708175401,35530093.0
1708175406,35530093.0
1708175411,35530093.0
1708175416,35530093.0
1708175421,35530093.0
1708175426,35530093.0
1708175431,35530093.0
1708175436,35530093.0
1708175441,35530093.0
1708175446,35530093.0
1708175451,35530093.0
1708175456,35530093.0
1708175461,35530093.0
1708175466,68341290.0
1708175471,68341290.0
1708175476,68341290.0
1708175481,68341290.0
1708175486,68341290.0
1708175491,68341290.0
1708175496,68341290.0
1708175501,68341290.0
1708175506,68341290.0
1708175511,68341290.0
1708175516,68341290.0
1708175521,43861600.0
1708175526,43861600.0
1708175531,43861600.0
1708175536,43861600.0
1708175541,43861600.0
1708175546,43861600.0
1708175551,43861600.0
1708175556,43861600.0
1708175561,
