,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,2
Timestamp,
1737199095000,0.0
1737199100000,
1737199105000,0.0
1737199110000,525.0
1737199115000,262.0
1737199120000,342.0
1737199125000,458.0
1737199130000,633.0
1737199135000,652.0
1737199140000,701.0
1737199145000,739.0
1737199150000,768.0
1737199155000,1000.0
1737199160000,1000.0
1737199165000,1000.0
1737199170000,1000.0
1737199175000,1000.0
1737199180000,1000.0
1737199185000,1000.0
1737199190000,1000.0
1737199195000,1000.0
1737199200000,1000.0
1737199205000,1000.0
1737199210000,1000.0
1737199215000,1000.0
1737199220000,1000.0
1737199225000,1000.0
1737199230000,1000.0
1737199235000,1000.0
1737199240000,1000.0
1737199245000,1000.0
1737199250000,1000.0
1737199255000,1000.0
1737199260000,1000.0
1737199265000,1000.0
1737199270000,1000.0
1737199275000,1000.0
1737199280000,1000.0
1737199285000,1000.0
1737199290000,1000.0
1737199295000,1000.0
1737199300000,1000.0
1737199305000,1000.0
1737199310000,1000.0
1737199315000,1000.0
1737199320000,1000.0
1737199325000,1000.0
1737199330000,1000.0
1737199335000,1000.0
1737199340000,
